# venue: binance
# source: https://fapi.binance.com/fapi/v1/fundingRate
# fetched_at: 2026-08-10T17:53:40Z
# caveat: Historical funding from the source venue (public, free). Cross-venue proxy for Coinbase-INTX funding; rates correlate but are not identical. ts=epoch seconds UTC. OI not available historically.
ts,coin,venue,funding_rate,funding_annualized,mark_price,open_interest,source
1752940800,LINK,binance,0.0001,0.1095,17.92588024,,https://fapi.binance.com/fapi/v1/fundingRate
1752969600,LINK,binance,0.0001,0.1095,18.392,,https://fapi.binance.com/fapi/v1/fundingRate
1752998400,LINK,binance,0.0001,0.1095,18.80752286,,https://fapi.binance.com/fapi/v1/fundingRate
1753027200,LINK,binance,0.0001,0.1095,19.70679157,,https://fapi.binance.com/fapi/v1/fundingRate
1753056000,LINK,binance,0.0001,0.1095,19.27852267,,https://fapi.binance.com/fapi/v1/fundingRate
1753084800,LINK,binance,0.0001,0.1095,19.74811562,,https://fapi.binance.com/fapi/v1/fundingRate
1753113600,LINK,binance,0.0001,0.1095,19.798,,https://fapi.binance.com/fapi/v1/fundingRate
1753142400,LINK,binance,0.0001,0.1095,19.49930481,,https://fapi.binance.com/fapi/v1/fundingRate
1753171200,LINK,binance,0.0001,0.1095,19.05535805,,https://fapi.binance.com/fapi/v1/fundingRate
1753200000,LINK,binance,0.0001,0.1095,19.348,,https://fapi.binance.com/fapi/v1/fundingRate
1753228800,LINK,binance,0.0001,0.1095,19.669,,https://fapi.binance.com/fapi/v1/fundingRate
1753257600,LINK,binance,0.0001,0.1095,19.14943714,,https://fapi.binance.com/fapi/v1/fundingRate
1753286400,LINK,binance,0.0001,0.1095,18.48794676,,https://fapi.binance.com/fapi/v1/fundingRate
1753315200,LINK,binance,0.0001,0.1095,18.16755714,,https://fapi.binance.com/fapi/v1/fundingRate
1753344000,LINK,binance,0.0001,0.1095,17.73487729,,https://fapi.binance.com/fapi/v1/fundingRate
1753372800,LINK,binance,0.0001,0.1095,18.464,,https://fapi.binance.com/fapi/v1/fundingRate
1753401600,LINK,binance,0.0001,0.1095,17.901,,https://fapi.binance.com/fapi/v1/fundingRate
1753430400,LINK,binance,0.0001,0.1095,17.49990571,,https://fapi.binance.com/fapi/v1/fundingRate
1753459200,LINK,binance,0.0001,0.1095,17.60610371,,https://fapi.binance.com/fapi/v1/fundingRate
1753488000,LINK,binance,0.0001,0.1095,18.29195133,,https://fapi.binance.com/fapi/v1/fundingRate
1753516800,LINK,binance,0.0001,0.1095,18.22276762,,https://fapi.binance.com/fapi/v1/fundingRate
1753545600,LINK,binance,0.0001,0.1095,18.39683714,,https://fapi.binance.com/fapi/v1/fundingRate
1753574400,LINK,binance,0.0001,0.1095,18.40322752,,https://fapi.binance.com/fapi/v1/fundingRate
1753603200,LINK,binance,0.0001,0.1095,18.77300219,,https://fapi.binance.com/fapi/v1/fundingRate
1753632000,LINK,binance,0.0001,0.1095,18.84072571,,https://fapi.binance.com/fapi/v1/fundingRate
1753660800,LINK,binance,0.0001,0.1095,19.228,,https://fapi.binance.com/fapi/v1/fundingRate
1753689600,LINK,binance,0.0001,0.1095,19.293,,https://fapi.binance.com/fapi/v1/fundingRate
1753718400,LINK,binance,0.0001,0.1095,18.38719481,,https://fapi.binance.com/fapi/v1/fundingRate
1753747200,LINK,binance,-0.00016131,-0.17663445000000003,18.112,,https://fapi.binance.com/fapi/v1/fundingRate
1753776000,LINK,binance,0.0001,0.1095,18.58510477,,https://fapi.binance.com/fapi/v1/fundingRate
1753804800,LINK,binance,0.0001,0.1095,17.69070071,,https://fapi.binance.com/fapi/v1/fundingRate
1753833600,LINK,binance,0.0001,0.1095,17.823,,https://fapi.binance.com/fapi/v1/fundingRate
1753862400,LINK,binance,0.0001,0.1095,17.697,,https://fapi.binance.com/fapi/v1/fundingRate
1753891200,LINK,binance,2.79e-06,0.00305505,17.586,,https://fapi.binance.com/fapi/v1/fundingRate
1753920000,LINK,binance,-9.12e-06,-0.009986400000000001,17.697,,https://fapi.binance.com/fapi/v1/fundingRate
1753948800,LINK,binance,8.963e-05,0.09814484999999999,18.02005432,,https://fapi.binance.com/fapi/v1/fundingRate
1753977600,LINK,binance,-1.879e-05,-0.02057505,17.5179908,,https://fapi.binance.com/fapi/v1/fundingRate
1754006400,LINK,binance,4.219e-05,0.046198050000000004,16.921,,https://fapi.binance.com/fapi/v1/fundingRate
1754035200,LINK,binance,5.136e-05,0.0562392,16.62738195,,https://fapi.binance.com/fapi/v1/fundingRate
1754064000,LINK,binance,9.399e-05,0.10291905,16.63073095,,https://fapi.binance.com/fapi/v1/fundingRate
1754092800,LINK,binance,0.0001,0.1095,16.062,,https://fapi.binance.com/fapi/v1/fundingRate
1754121600,LINK,binance,5.192e-05,0.0568524,16.13,,https://fapi.binance.com/fapi/v1/fundingRate
1754150400,LINK,binance,8.882e-05,0.0972579,15.78040752,,https://fapi.binance.com/fapi/v1/fundingRate
1754179200,LINK,binance,3.288e-05,0.0360036,15.63614876,,https://fapi.binance.com/fapi/v1/fundingRate
1754208000,LINK,binance,1.864e-05,0.0204108,16.00416781,,https://fapi.binance.com/fapi/v1/fundingRate
1754236800,LINK,binance,1.271e-05,0.01391745,16.23,,https://fapi.binance.com/fapi/v1/fundingRate
1754265600,LINK,binance,-1.15e-06,-0.00125925,16.288,,https://fapi.binance.com/fapi/v1/fundingRate
1754294400,LINK,binance,9.158e-05,0.1002801,16.62074843,,https://fapi.binance.com/fapi/v1/fundingRate
1754323200,LINK,binance,2.772e-05,0.0303534,16.91325381,,https://fapi.binance.com/fapi/v1/fundingRate
1754352000,LINK,binance,0.0001,0.1095,17.107,,https://fapi.binance.com/fapi/v1/fundingRate
1754380800,LINK,binance,0.0001,0.1095,16.4961691,,https://fapi.binance.com/fapi/v1/fundingRate
1754409600,LINK,binance,0.0001,0.1095,16.25849922,,https://fapi.binance.com/fapi/v1/fundingRate
1754438400,LINK,binance,5.777e-05,0.06325815,16.3746111,,https://fapi.binance.com/fapi/v1/fundingRate
1754467200,LINK,binance,5.02e-05,0.054969000000000004,16.507,,https://fapi.binance.com/fapi/v1/fundingRate
1754496000,LINK,binance,-8.7e-07,-0.0009526500000000001,16.77722255,,https://fapi.binance.com/fapi/v1/fundingRate
1754524800,LINK,binance,0.0001,0.1095,16.666,,https://fapi.binance.com/fapi/v1/fundingRate
1754553600,LINK,binance,0.0001,0.1095,16.823,,https://fapi.binance.com/fapi/v1/fundingRate
1754582400,LINK,binance,9.466e-05,0.1036527,17.829,,https://fapi.binance.com/fapi/v1/fundingRate
1754611200,LINK,binance,0.0001,0.1095,18.47022969,,https://fapi.binance.com/fapi/v1/fundingRate
1754640000,LINK,binance,0.0001,0.1095,19.324,,https://fapi.binance.com/fapi/v1/fundingRate
1754668800,LINK,binance,0.0001,0.1095,19.20301603,,https://fapi.binance.com/fapi/v1/fundingRate
1754697600,LINK,binance,0.0001,0.1095,19.8979,,https://fapi.binance.com/fapi/v1/fundingRate
1754726400,LINK,binance,0.0001,0.1095,20.7961931,,https://fapi.binance.com/fapi/v1/fundingRate
1754755200,LINK,binance,0.0001,0.1095,21.06423793,,https://fapi.binance.com/fapi/v1/fundingRate
1754784000,LINK,binance,0.0001,0.1095,21.93525172,,https://fapi.binance.com/fapi/v1/fundingRate
1754812800,LINK,binance,0.0001,0.1095,21.888,,https://fapi.binance.com/fapi/v1/fundingRate
1754841600,LINK,binance,0.0001,0.1095,22.485,,https://fapi.binance.com/fapi/v1/fundingRate
1754870400,LINK,binance,0.0001,0.1095,22.059,,https://fapi.binance.com/fapi/v1/fundingRate
1754899200,LINK,binance,0.0001,0.1095,21.94385567,,https://fapi.binance.com/fapi/v1/fundingRate
1754928000,LINK,binance,0.0001,0.1095,21.95751633,,https://fapi.binance.com/fapi/v1/fundingRate
1754956800,LINK,binance,0.0001,0.1095,21.06431652,,https://fapi.binance.com/fapi/v1/fundingRate
1754985600,LINK,binance,0.0001,0.1095,21.47588,,https://fapi.binance.com/fapi/v1/fundingRate
1755014400,LINK,binance,0.0001,0.1095,24.01,,https://fapi.binance.com/fapi/v1/fundingRate
1755043200,LINK,binance,0.0001,0.1095,23.592,,https://fapi.binance.com/fapi/v1/fundingRate
1755072000,LINK,binance,2.102e-05,0.0230169,23.403,,https://fapi.binance.com/fapi/v1/fundingRate
1755100800,LINK,binance,0.0001,0.1095,23.60701552,,https://fapi.binance.com/fapi/v1/fundingRate
1755129600,LINK,binance,0.0001,0.1095,23.967,,https://fapi.binance.com/fapi/v1/fundingRate
1755158400,LINK,binance,0.0001,0.1095,23.53073714,,https://fapi.binance.com/fapi/v1/fundingRate
1755187200,LINK,binance,0.0001,0.1095,22.758,,https://fapi.binance.com/fapi/v1/fundingRate
1755216000,LINK,binance,0.0001,0.1095,22.45100762,,https://fapi.binance.com/fapi/v1/fundingRate
1755244800,LINK,binance,5.026e-05,0.055034700000000006,22.57279181,,https://fapi.binance.com/fapi/v1/fundingRate
1755273600,LINK,binance,0.0001,0.1095,21.584,,https://fapi.binance.com/fapi/v1/fundingRate
1755302400,LINK,binance,0.0001,0.1095,21.74312628,,https://fapi.binance.com/fapi/v1/fundingRate
1755331200,LINK,binance,0.0001,0.1095,22.04181034,,https://fapi.binance.com/fapi/v1/fundingRate
1755360000,LINK,binance,0.0001,0.1095,21.99963236,,https://fapi.binance.com/fapi/v1/fundingRate
1755388800,LINK,binance,-5.426e-05,-0.0594147,22.627,,https://fapi.binance.com/fapi/v1/fundingRate
1755417600,LINK,binance,0.0001,0.1095,24.28692759,,https://fapi.binance.com/fapi/v1/fundingRate
1755446400,LINK,binance,0.0001,0.1095,26.29865517,,https://fapi.binance.com/fapi/v1/fundingRate
1755475200,LINK,binance,0.0001,0.1095,25.639,,https://fapi.binance.com/fapi/v1/fundingRate
1755504000,LINK,binance,0.0001,0.1095,24.69587994,,https://fapi.binance.com/fapi/v1/fundingRate
1755532800,LINK,binance,1.035e-05,0.01133325,25.36827562,,https://fapi.binance.com/fapi/v1/fundingRate
1755561600,LINK,binance,7.148e-05,0.0782706,25.77236895,,https://fapi.binance.com/fapi/v1/fundingRate
1755590400,LINK,binance,-6.356e-05,-0.0695982,24.284,,https://fapi.binance.com/fapi/v1/fundingRate
1755619200,LINK,binance,0.0001,0.1095,24.274,,https://fapi.binance.com/fapi/v1/fundingRate
1755648000,LINK,binance,0.0001,0.1095,23.55675905,,https://fapi.binance.com/fapi/v1/fundingRate
1755676800,LINK,binance,0.0001,0.1095,24.41763366,,https://fapi.binance.com/fapi/v1/fundingRate
1755705600,LINK,binance,0.0001,0.1095,25.94161529,,https://fapi.binance.com/fapi/v1/fundingRate
1755734400,LINK,binance,0.0001,0.1095,26.44189338,,https://fapi.binance.com/fapi/v1/fundingRate
1755763200,LINK,binance,5.074e-05,0.0555603,25.697,,https://fapi.binance.com/fapi/v1/fundingRate
1755792000,LINK,binance,-4.682e-05,-0.051267900000000005,25.069,,https://fapi.binance.com/fapi/v1/fundingRate
1755820800,LINK,binance,4.051e-05,0.044358449999999994,24.81028276,,https://fapi.binance.com/fapi/v1/fundingRate
1755849600,LINK,binance,-1.117e-05,-0.01223115,25.02812481,,https://fapi.binance.com/fapi/v1/fundingRate
1755878400,LINK,binance,0.0001,0.1095,26.45923071,,https://fapi.binance.com/fapi/v1/fundingRate
1755907200,LINK,binance,0.0001,0.1095,26.79044643,,https://fapi.binance.com/fapi/v1/fundingRate
1755936000,LINK,binance,0.0001,0.1095,25.87,,https://fapi.binance.com/fapi/v1/fundingRate
1755964800,LINK,binance,-9.72e-06,-0.0106434,25.989,,https://fapi.binance.com/fapi/v1/fundingRate
1755993600,LINK,binance,0.0001,0.1095,26.276,,https://fapi.binance.com/fapi/v1/fundingRate
1756022400,LINK,binance,0.0001,0.1095,25.599,,https://fapi.binance.com/fapi/v1/fundingRate
1756051200,LINK,binance,0.0001,0.1095,25.555,,https://fapi.binance.com/fapi/v1/fundingRate
1756080000,LINK,binance,0.0001,0.1095,25.81833114,,https://fapi.binance.com/fapi/v1/fundingRate
1756108800,LINK,binance,0.0001,0.1095,24.96639143,,https://fapi.binance.com/fapi/v1/fundingRate
1756137600,LINK,binance,3.819e-05,0.041818049999999996,24.40581552,,https://fapi.binance.com/fapi/v1/fundingRate
1756166400,LINK,binance,1.733e-05,0.01897635,23.374,,https://fapi.binance.com/fapi/v1/fundingRate
1756195200,LINK,binance,-5.39e-06,-0.00590205,23.13899581,,https://fapi.binance.com/fapi/v1/fundingRate
1756224000,LINK,binance,-4.838e-05,-0.0529761,24.16370643,,https://fapi.binance.com/fapi/v1/fundingRate
1756252800,LINK,binance,8.165e-05,0.08940675000000001,24.37195924,,https://fapi.binance.com/fapi/v1/fundingRate
1756281600,LINK,binance,0.0001,0.1095,24.14993024,,https://fapi.binance.com/fapi/v1/fundingRate
1756310400,LINK,binance,2.885e-05,0.03159075,24.284,,https://fapi.binance.com/fapi/v1/fundingRate
1756339200,LINK,binance,0.0001,0.1095,23.77114,,https://fapi.binance.com/fapi/v1/fundingRate
1756368000,LINK,binance,0.0001,0.1095,24.21268286,,https://fapi.binance.com/fapi/v1/fundingRate
1756396800,LINK,binance,0.0001,0.1095,24.778831,,https://fapi.binance.com/fapi/v1/fundingRate
1756425600,LINK,binance,3.302e-05,0.0361569,25.167,,https://fapi.binance.com/fapi/v1/fundingRate
1756454400,LINK,binance,-0.00013615,-0.14908425,23.53520057,,https://fapi.binance.com/fapi/v1/fundingRate
1756483200,LINK,binance,-4.944e-05,-0.0541368,23.437,,https://fapi.binance.com/fapi/v1/fundingRate
1756512000,LINK,binance,5.43e-06,0.00594585,23.413,,https://fapi.binance.com/fapi/v1/fundingRate
1756540800,LINK,binance,8.254e-05,0.09038130000000001,23.357,,https://fapi.binance.com/fapi/v1/fundingRate
1756569600,LINK,binance,4.252e-05,0.0465594,23.4,,https://fapi.binance.com/fapi/v1/fundingRate
1756598400,LINK,binance,7.1e-05,0.07774500000000001,23.493,,https://fapi.binance.com/fapi/v1/fundingRate
1756627200,LINK,binance,6.412e-05,0.07021140000000001,23.71641952,,https://fapi.binance.com/fapi/v1/fundingRate
1756656000,LINK,binance,0.0001,0.1095,23.769,,https://fapi.binance.com/fapi/v1/fundingRate
1756684800,LINK,binance,8.258e-05,0.0904251,23.194,,https://fapi.binance.com/fapi/v1/fundingRate
1756713600,LINK,binance,0.0001,0.1095,23.58279429,,https://fapi.binance.com/fapi/v1/fundingRate
1756742400,LINK,binance,0.0001,0.1095,22.7875819,,https://fapi.binance.com/fapi/v1/fundingRate
1756771200,LINK,binance,6.534e-05,0.0715473,22.505,,https://fapi.binance.com/fapi/v1/fundingRate
1756800000,LINK,binance,0.0001,0.1095,23.22955429,,https://fapi.binance.com/fapi/v1/fundingRate
1756828800,LINK,binance,0.0001,0.1095,22.84562,,https://fapi.binance.com/fapi/v1/fundingRate
1756857600,LINK,binance,0.0001,0.1095,23.48192,,https://fapi.binance.com/fapi/v1/fundingRate
1756886400,LINK,binance,0.0001,0.1095,23.279,,https://fapi.binance.com/fapi/v1/fundingRate
1756915200,LINK,binance,0.0001,0.1095,23.798,,https://fapi.binance.com/fapi/v1/fundingRate
1756944000,LINK,binance,0.0001,0.1095,23.686,,https://fapi.binance.com/fapi/v1/fundingRate
1756972800,LINK,binance,7.904e-05,0.08654880000000001,23.262,,https://fapi.binance.com/fapi/v1/fundingRate
1757001600,LINK,binance,-4.095e-05,-0.04484025,22.466,,https://fapi.binance.com/fapi/v1/fundingRate
1757030400,LINK,binance,-8.35e-05,-0.0914325,22.301,,https://fapi.binance.com/fapi/v1/fundingRate
1757059200,LINK,binance,7.72e-05,0.08453400000000001,23.06394819,,https://fapi.binance.com/fapi/v1/fundingRate
1757088000,LINK,binance,0.0001,0.1095,22.222,,https://fapi.binance.com/fapi/v1/fundingRate
1757116800,LINK,binance,0.0001,0.1095,22.285,,https://fapi.binance.com/fapi/v1/fundingRate
1757145600,LINK,binance,0.0001,0.1095,22.209,,https://fapi.binance.com/fapi/v1/fundingRate
1757174400,LINK,binance,0.0001,0.1095,22.05800357,,https://fapi.binance.com/fapi/v1/fundingRate
1757203200,LINK,binance,0.0001,0.1095,22.18902876,,https://fapi.binance.com/fapi/v1/fundingRate
1757232000,LINK,binance,0.0001,0.1095,22.29637719,,https://fapi.binance.com/fapi/v1/fundingRate
1757260800,LINK,binance,0.0001,0.1095,22.398,,https://fapi.binance.com/fapi/v1/fundingRate
1757289600,LINK,binance,0.0001,0.1095,22.45767205,,https://fapi.binance.com/fapi/v1/fundingRate
1757318400,LINK,binance,0.0001,0.1095,22.394,,https://fapi.binance.com/fapi/v1/fundingRate
1757347200,LINK,binance,0.0001,0.1095,23.21067229,,https://fapi.binance.com/fapi/v1/fundingRate
1757376000,LINK,binance,0.0001,0.1095,23.035,,https://fapi.binance.com/fapi/v1/fundingRate
1757404800,LINK,binance,0.0001,0.1095,23.66772857,,https://fapi.binance.com/fapi/v1/fundingRate
1757433600,LINK,binance,0.0001,0.1095,22.92388038,,https://fapi.binance.com/fapi/v1/fundingRate
1757462400,LINK,binance,-1.27e-06,-0.00139065,23.041,,https://fapi.binance.com/fapi/v1/fundingRate
1757491200,LINK,binance,0.0001,0.1095,23.439,,https://fapi.binance.com/fapi/v1/fundingRate
1757520000,LINK,binance,0.0001,0.1095,23.66486486,,https://fapi.binance.com/fapi/v1/fundingRate
1757548800,LINK,binance,7.537e-05,0.08253015000000001,23.565,,https://fapi.binance.com/fapi/v1/fundingRate
1757577600,LINK,binance,0.0001,0.1095,23.817,,https://fapi.binance.com/fapi/v1/fundingRate
1757606400,LINK,binance,-9.81e-06,-0.010741949999999998,23.508,,https://fapi.binance.com/fapi/v1/fundingRate
1757635200,LINK,binance,0.0001,0.1095,24.45534338,,https://fapi.binance.com/fapi/v1/fundingRate
1757664000,LINK,binance,0.0001,0.1095,24.52667619,,https://fapi.binance.com/fapi/v1/fundingRate
1757692800,LINK,binance,6.451e-05,0.07063845,24.476,,https://fapi.binance.com/fapi/v1/fundingRate
1757721600,LINK,binance,0.0001,0.1095,25.12397424,,https://fapi.binance.com/fapi/v1/fundingRate
1757750400,LINK,binance,0.0001,0.1095,25.16347143,,https://fapi.binance.com/fapi/v1/fundingRate
1757779200,LINK,binance,0.0001,0.1095,24.82774176,,https://fapi.binance.com/fapi/v1/fundingRate
1757808000,LINK,binance,0.0001,0.1095,24.874,,https://fapi.binance.com/fapi/v1/fundingRate
1757836800,LINK,binance,0.0001,0.1095,24.60438857,,https://fapi.binance.com/fapi/v1/fundingRate
1757865600,LINK,binance,2.996e-05,0.0328062,24.03272344,,https://fapi.binance.com/fapi/v1/fundingRate
1757894400,LINK,binance,2.55e-05,0.0279225,24.08693752,,https://fapi.binance.com/fapi/v1/fundingRate
1757923200,LINK,binance,-1.011e-05,-0.011070449999999999,23.837,,https://fapi.binance.com/fapi/v1/fundingRate
1757952000,LINK,binance,-3.566e-05,-0.0390477,23.15617181,,https://fapi.binance.com/fapi/v1/fundingRate
1757980800,LINK,binance,-5.941e-05,-0.06505395,23.549,,https://fapi.binance.com/fapi/v1/fundingRate
1758009600,LINK,binance,5.437e-05,0.05953515,23.477,,https://fapi.binance.com/fapi/v1/fundingRate
1758038400,LINK,binance,3.106e-05,0.0340107,23.451,,https://fapi.binance.com/fapi/v1/fundingRate
1758067200,LINK,binance,7.74e-05,0.084753,23.4723101,,https://fapi.binance.com/fapi/v1/fundingRate
1758096000,LINK,binance,1.845e-05,0.020202750000000002,23.544,,https://fapi.binance.com/fapi/v1/fundingRate
1758124800,LINK,binance,0.0001,0.1095,22.95581219,,https://fapi.binance.com/fapi/v1/fundingRate
1758153600,LINK,binance,0.0001,0.1095,23.988,,https://fapi.binance.com/fapi/v1/fundingRate
1758182400,LINK,binance,0.0001,0.1095,23.959,,https://fapi.binance.com/fapi/v1/fundingRate
1758211200,LINK,binance,0.0001,0.1095,24.459,,https://fapi.binance.com/fapi/v1/fundingRate
1758240000,LINK,binance,0.0001,0.1095,24.62800638,,https://fapi.binance.com/fapi/v1/fundingRate
1758268800,LINK,binance,0.0001,0.1095,24.73,,https://fapi.binance.com/fapi/v1/fundingRate
1758297600,LINK,binance,1.607e-05,0.017596650000000002,23.592504,,https://fapi.binance.com/fapi/v1/fundingRate
1758326400,LINK,binance,-3.684e-05,-0.0403398,23.462,,https://fapi.binance.com/fapi/v1/fundingRate
1758355200,LINK,binance,-4.753e-05,-0.052045350000000004,23.4968979,,https://fapi.binance.com/fapi/v1/fundingRate
1758384000,LINK,binance,-6.04e-05,-0.066138,23.41174876,,https://fapi.binance.com/fapi/v1/fundingRate
1758412800,LINK,binance,-7.8e-06,-0.008541,23.32020533,,https://fapi.binance.com/fapi/v1/fundingRate
1758441600,LINK,binance,7.195e-05,0.07878525,23.34742933,,https://fapi.binance.com/fapi/v1/fundingRate
1758470400,LINK,binance,-1.963e-05,-0.02149485,23.07465419,,https://fapi.binance.com/fapi/v1/fundingRate
1758499200,LINK,binance,-2.611e-05,-0.02859045,22.94415619,,https://fapi.binance.com/fapi/v1/fundingRate
1758528000,LINK,binance,-0.00015206,-0.1665057,21.26652724,,https://fapi.binance.com/fapi/v1/fundingRate
1758556800,LINK,binance,-5.322e-05,-0.058275900000000005,21.19,,https://fapi.binance.com/fapi/v1/fundingRate
1758585600,LINK,binance,1.649e-05,0.01805655,21.64615086,,https://fapi.binance.com/fapi/v1/fundingRate
1758614400,LINK,binance,3.745e-05,0.04100775,21.781,,https://fapi.binance.com/fapi/v1/fundingRate
1758643200,LINK,binance,3.28e-06,0.0035916,21.848,,https://fapi.binance.com/fapi/v1/fundingRate
1758672000,LINK,binance,0.0001,0.1095,21.51093943,,https://fapi.binance.com/fapi/v1/fundingRate
1758700800,LINK,binance,0.0001,0.1095,21.71186857,,https://fapi.binance.com/fapi/v1/fundingRate
1758729600,LINK,binance,0.0001,0.1095,21.754,,https://fapi.binance.com/fapi/v1/fundingRate
1758758400,LINK,binance,7.296e-05,0.07989120000000001,21.59400857,,https://fapi.binance.com/fapi/v1/fundingRate
1758787200,LINK,binance,9.239e-05,0.10116705000000001,20.956,,https://fapi.binance.com/fapi/v1/fundingRate
1758816000,LINK,binance,0.0001,0.1095,20.87712,,https://fapi.binance.com/fapi/v1/fundingRate
1758844800,LINK,binance,0.0001,0.1095,20.139,,https://fapi.binance.com/fapi/v1/fundingRate
1758873600,LINK,binance,0.0001,0.1095,20.354,,https://fapi.binance.com/fapi/v1/fundingRate
1758902400,LINK,binance,0.0001,0.1095,20.58993457,,https://fapi.binance.com/fapi/v1/fundingRate
1758931200,LINK,binance,5.057e-05,0.05537415,21.06,,https://fapi.binance.com/fapi/v1/fundingRate
1758960000,LINK,binance,0.0001,0.1095,20.946,,https://fapi.binance.com/fapi/v1/fundingRate
1758988800,LINK,binance,0.0001,0.1095,20.9482381,,https://fapi.binance.com/fapi/v1/fundingRate
1759017600,LINK,binance,0.0001,0.1095,20.906,,https://fapi.binance.com/fapi/v1/fundingRate
1759046400,LINK,binance,5.004e-05,0.054793800000000004,20.722,,https://fapi.binance.com/fapi/v1/fundingRate
1759075200,LINK,binance,0.0001,0.1095,20.97373333,,https://fapi.binance.com/fapi/v1/fundingRate
1759104000,LINK,binance,0.0001,0.1095,21.669,,https://fapi.binance.com/fapi/v1/fundingRate
1759132800,LINK,binance,-5.983e-05,-0.06551385,21.245,,https://fapi.binance.com/fapi/v1/fundingRate
1759161600,LINK,binance,-4.871e-05,-0.05333745,21.38013495,,https://fapi.binance.com/fapi/v1/fundingRate
1759190400,LINK,binance,0.0001,0.1095,21.72707238,,https://fapi.binance.com/fapi/v1/fundingRate
1759219200,LINK,binance,0.0001,0.1095,21.409,,https://fapi.binance.com/fapi/v1/fundingRate
1759248000,LINK,binance,-2.939e-05,-0.032182050000000004,21.091,,https://fapi.binance.com/fapi/v1/fundingRate
1759276800,LINK,binance,0.0001,0.1095,21.30280286,,https://fapi.binance.com/fapi/v1/fundingRate
1759305600,LINK,binance,0.0001,0.1095,21.32934315,,https://fapi.binance.com/fapi/v1/fundingRate
1759334400,LINK,binance,0.0001,0.1095,22.391,,https://fapi.binance.com/fapi/v1/fundingRate
1759363200,LINK,binance,0.0001,0.1095,22.568,,https://fapi.binance.com/fapi/v1/fundingRate
1759392000,LINK,binance,0.0001,0.1095,22.56274419,,https://fapi.binance.com/fapi/v1/fundingRate
1759420800,LINK,binance,-7.358e-05,-0.08057009999999999,22.41276571,,https://fapi.binance.com/fapi/v1/fundingRate
1759449600,LINK,binance,7.867e-05,0.08614365,22.764,,https://fapi.binance.com/fapi/v1/fundingRate
1759478400,LINK,binance,0.0001,0.1095,22.38019467,,https://fapi.binance.com/fapi/v1/fundingRate
1759507200,LINK,binance,4.4e-06,0.004818,22.7064661,,https://fapi.binance.com/fapi/v1/fundingRate
1759536000,LINK,binance,0.0001,0.1095,22.499,,https://fapi.binance.com/fapi/v1/fundingRate
1759564800,LINK,binance,0.0001,0.1095,22.0640601,,https://fapi.binance.com/fapi/v1/fundingRate
1759593600,LINK,binance,7.081e-05,0.07753695,21.825,,https://fapi.binance.com/fapi/v1/fundingRate
1759622400,LINK,binance,0.0001,0.1095,22.009,,https://fapi.binance.com/fapi/v1/fundingRate
1759651200,LINK,binance,0.0001,0.1095,22.812,,https://fapi.binance.com/fapi/v1/fundingRate
1759680000,LINK,binance,0.0001,0.1095,22.465,,https://fapi.binance.com/fapi/v1/fundingRate
1759708800,LINK,binance,-5.209e-05,-0.05703855,21.9904381,,https://fapi.binance.com/fapi/v1/fundingRate
1759737600,LINK,binance,3.921e-05,0.04293495,21.916,,https://fapi.binance.com/fapi/v1/fundingRate
1759766400,LINK,binance,0.0001,0.1095,22.83004286,,https://fapi.binance.com/fapi/v1/fundingRate
1759795200,LINK,binance,0.0001,0.1095,23.36729295,,https://fapi.binance.com/fapi/v1/fundingRate
1759824000,LINK,binance,0.0001,0.1095,22.84968286,,https://fapi.binance.com/fapi/v1/fundingRate
1759852800,LINK,binance,-2.203e-05,-0.02412285,21.98408352,,https://fapi.binance.com/fapi/v1/fundingRate
1759881600,LINK,binance,-0.00017606,-0.1927857,21.79106857,,https://fapi.binance.com/fapi/v1/fundingRate
1759910400,LINK,binance,-2.05e-05,-0.0224475,21.899,,https://fapi.binance.com/fapi/v1/fundingRate
1759939200,LINK,binance,7.797e-05,0.08537715,21.986,,https://fapi.binance.com/fapi/v1/fundingRate
1759968000,LINK,binance,0.0001,0.1095,22.625,,https://fapi.binance.com/fapi/v1/fundingRate
1759996800,LINK,binance,0.0001,0.1095,21.961,,https://fapi.binance.com/fapi/v1/fundingRate
1760025600,LINK,binance,-3.053e-05,-0.03343035,21.484,,https://fapi.binance.com/fapi/v1/fundingRate
1760054400,LINK,binance,0.0001,0.1095,21.986,,https://fapi.binance.com/fapi/v1/fundingRate
1760083200,LINK,binance,0.0001,0.1095,22.29294,,https://fapi.binance.com/fapi/v1/fundingRate
1760112000,LINK,binance,0.0001,0.1095,21.364,,https://fapi.binance.com/fapi/v1/fundingRate
1760140800,LINK,binance,-0.00030062,-0.3291789,17.26974543,,https://fapi.binance.com/fapi/v1/fundingRate
1760169600,LINK,binance,-1.09e-05,-0.0119355,17.72,,https://fapi.binance.com/fapi/v1/fundingRate
1760198400,LINK,binance,1.182e-05,0.0129429,17.97,,https://fapi.binance.com/fapi/v1/fundingRate
1760227200,LINK,binance,-4.877e-05,-0.05340315,17.19056829,,https://fapi.binance.com/fapi/v1/fundingRate
1760256000,LINK,binance,-1.264e-05,-0.013840799999999999,17.393,,https://fapi.binance.com/fapi/v1/fundingRate
1760284800,LINK,binance,1.477e-05,0.01617315,18.7719841,,https://fapi.binance.com/fapi/v1/fundingRate
