datetime_utc,open,high,low,close,volume
2019-09-02 17:00,9940,10140,9937.43,10091.18,1579.17509609
2019-09-02 18:00,10090.56,10197,10090.56,10146.52,810.55528209
2019-09-02 19:00,10146.52,10200,10118,10192.07,387.06315765
2019-09-02 20:00,10192.05,10486.77,10190.01,10409.78,2875.76247984
2019-09-02 21:00,10405,10456.29,10360,10399.28,749.45696736
2019-09-02 22:00,10398,10469.27,10377.51,10395.97,627.52109217
2019-09-02 23:00,10395.98,10413.08,10340,10381.26,641.20523484
2019-09-03 00:00,10381.26,10434.09,10381.26,10404.66,390.81663065
2019-09-03 01:00,10404.67,10404.67,10309.46,10345.02,573.79866761
2019-09-03 02:00,10346.88,10420,10325.84,10396.12,486.91404512
2019-09-03 03:00,10396.11,10500,10386.43,10414,909.22344628
2019-09-03 04:00,10413.3,10430.32,10380,10415.21,337.15651275
2019-09-03 05:00,10415.22,10444.27,10396.1,10425.99,158.22808512
2019-09-03 06:00,10426,10426,10381.84,10400.82,96.79352026
2019-09-03 07:00,10400.82,10405.22,10377,10382.43,123.83881097
2019-09-03 08:00,10382.43,10408.99,10370,10371.74,166.39281462
2019-09-03 09:00,10371.01,10390.52,10306.1,10306.1,367.11755098
2019-09-03 10:00,10306.11,10401.47,10280,10398.83,573.44689065
2019-09-03 11:00,10395.55,10485,10390,10432.93,495.42239236
2019-09-03 12:00,10434.96,10619.71,10412.33,10585.01,1031.07421564
2019-09-03 13:00,10579.27,10754,10548.39,10679.64,2201.11980809
2019-09-03 14:00,10678.3,10790,10582.18,10644.76,1697.64312531
2019-09-03 15:00,10640.37,10699.18,10581.96,10699.17,744.61187222
2019-09-03 16:00,10698.98,10714,10660,10665.01,677.99779133
2019-09-03 17:00,10665.01,10685.64,10611.97,10616.21,730.92685069
2019-09-03 18:00,10616.22,10668.5,10616.21,10632.01,396.35866693
2019-09-03 19:00,10632.01,10689.98,10631.5,10666.42,420.20772783
2019-09-03 20:00,10664.97,10727,10657.75,10711,521.48746162
2019-09-03 21:00,10711.01,10716.66,10671.96,10696.11,254.05783879
2019-09-03 22:00,10696.11,10716.66,10682.09,10710,277.77796935
2019-09-03 23:00,10710,10725.47,10522.5,10628.48,1885.60796732
2019-09-04 00:00,10628.48,10641.91,10571.56,10587.75,346.54985544
2019-09-04 01:00,10587.75,10588.4,10442,10520.9,1218.28409494
2019-09-04 02:00,10520.9,10559.99,10509.18,10542,270.8433619
2019-09-04 03:00,10542,10643.25,10515.5,10623.11,369.62243187
2019-09-04 04:00,10622.8,10648,10567.93,10592.57,359.58432837
2019-09-04 05:00,10591.36,10609.58,10547.21,10573.41,175.50058977
2019-09-04 06:00,10573.41,10624.38,10571.07,10581.82,118.43873394
2019-09-04 07:00,10581.82,10599.96,10536.01,10572.63,121.921836
2019-09-04 08:00,10572.63,10572.69,10465,10509.19,411.68040623
2019-09-04 09:00,10509.15,10545.79,10495.08,10506.78,277.16097983
2019-09-04 10:00,10506.78,10581.8,10474.31,10559.32,213.36038654
2019-09-04 11:00,10559.01,10576.63,10508.07,10528.2,216.24733475
2019-09-04 12:00,10526.32,10544.76,10486,10490.5,206.30570977
2019-09-04 13:00,10489.97,10489.97,10380,10413.81,1112.76809189
2019-09-04 14:00,10413.82,10457,10391.09,10401.04,493.33400514
2019-09-04 15:00,10401.03,10445,10390.79,10426.13,379.8190485
2019-09-04 16:00,10426.13,10605.68,10425.85,10569.6,729.96085066
2019-09-04 17:00,10569.6,10676.4,10559,10642.08,636.1325612
2019-09-04 18:00,10647.12,10657.52,10587.53,10588.99,609.90394105
2019-09-04 19:00,10588.99,10732,10588.99,10712.05,796.2519943
2019-09-04 20:00,10712.04,10833.14,10605,10629.02,1563.87780301
2019-09-04 21:00,10629.03,10669.08,10610.01,10667.87,461.47595432
2019-09-04 22:00,10667.35,10693.77,10517.31,10564.08,768.87879737
2019-09-04 23:00,10564.08,10597,10530.01,10581.84,322.92237243
2019-09-05 00:00,10581.84,10585.73,10504,10522.44,397.3055954
2019-09-05 01:00,10522.44,10557.73,10506.1,10550.01,212.50577847
2019-09-05 02:00,10550,10574.57,10511.43,10546.43,331.51810248
2019-09-05 03:00,10546.43,10576.38,10497.53,10570.4,364.76321675
2019-09-05 04:00,10570.41,10626.14,10558.01,10596,330.136925
2019-09-05 05:00,10595.99,10650,10575.77,10617.09,154.34924411
2019-09-05 06:00,10617.99,10636.81,10526.8,10545.95,117.6075375
2019-09-05 07:00,10546.09,10567.19,10542.11,10560,77.12651874
2019-09-05 08:00,10560.01,10623.33,10521.75,10589.48,172.03923021
2019-09-05 09:00,10589.48,10625.6,10549.42,10570.45,155.43897772
2019-09-05 10:00,10570.45,10666.43,10452.15,10623.99,1018.58599457
2019-09-05 11:00,10625.84,10640,10561.78,10582.46,276.77471153
2019-09-05 12:00,10583.5,10605.93,10536.37,10577.91,253.27004289
2019-09-05 13:00,10577.72,10614.62,10560.99,10607.93,161.60632877
2019-09-05 14:00,10607.93,10607.93,10539.62,10555.56,354.17205581
2019-09-05 15:00,10555.57,10578,10536.77,10564.37,303.87809338
2019-09-05 16:00,10562.59,10605,10505,10534.4,355.71233607
2019-09-05 17:00,10534.26,10549.99,10488.99,10505.51,593.38776049
2019-09-05 18:00,10505.51,10565.01,10489.99,10538,362.76773654
2019-09-05 19:00,10538,10585,10492.01,10536.12,434.71117343
2019-09-05 20:00,10536.12,10580.73,10510.27,10519.93,252.36244786
2019-09-05 21:00,10519.98,10570.16,10507.07,10559.16,193.35601832
2019-09-05 22:00,10557.04,10592.64,10542.38,10580,329.18530786
2019-09-05 23:00,10580,10599.99,10565.79,10574.73,229.91769488
2019-09-06 00:00,10574.28,10602.1,10566.01,10577.02,165.66409587
2019-09-06 01:00,10578.58,10615.29,10574.38,10591.32,163.88672853
2019-09-06 02:00,10591.32,10713.19,10591.32,10661.76,673.70406447
2019-09-06 03:00,10661.76,10728.44,10655.98,10658.01,526.00848702
2019-09-06 04:00,10658.01,10748.8,10658,10712.41,235.71013131
2019-09-06 05:00,10712.41,10798.84,10698.65,10719.16,439.414134
2019-09-06 06:00,10719.16,10749.56,10703.64,10737.66,173.69514263
2019-09-06 07:00,10737.66,10758.91,10713.53,10751.86,245.49361957
2019-09-06 08:00,10751.87,10799,10705,10727.98,276.89625002
2019-09-06 09:00,10727.98,10752.26,10709.85,10747.72,94.2266446
2019-09-06 10:00,10746.31,10799,10744.13,10748.85,272.72099768
2019-09-06 11:00,10748.86,10900,10744,10875.21,1109.85555233
2019-09-06 12:00,10877.4,10939.34,10854.66,10866.12,582.51190107
2019-09-06 13:00,10861.64,10886.63,10810.71,10843,560.44422121
2019-09-06 14:00,10840.48,10895.1,10840.48,10863.96,591.69528108
2019-09-06 15:00,10864,10915,10863.99,10880.93,383.2914066
2019-09-06 16:00,10881.72,10895.07,10855.16,10891.59,347.18869854
2019-09-06 17:00,10891.58,10891.62,10250,10429.33,4155.87498361
2019-09-06 18:00,10429.33,10453.97,10345.99,10367,1273.7640131
2019-09-06 19:00,10366.84,10405.98,10340,10381.51,661.24282628
2019-09-06 20:00,10380,10380,10182,10357.43,1608.93555562
2019-09-06 21:00,10357.42,10430,10297.23,10424.51,517.88577091
2019-09-06 22:00,10424.51,10424.51,10329.03,10337,355.76220524
2019-09-06 23:00,10337.89,10356.64,10291.05,10308.92,316.73199593
2019-09-07 00:00,10308.9,10364.06,10304.52,10345.76,126.20922993
2019-09-07 01:00,10340.17,10383.29,10332.51,10368.35,149.82389374
2019-09-07 02:00,10366.17,10378.14,10340.91,10347.89,90.55196649
2019-09-07 03:00,10347.9,10355.55,10329.99,10345.9,106.58833193
2019-09-07 04:00,10340.74,10369.91,10319.83,10357.31,113.95196879
2019-09-07 05:00,10357.31,10361.5,10344.41,10361.23,51.51902918
2019-09-07 06:00,10361.23,10368.35,10340.48,10341.9,45.66096235
2019-09-07 07:00,10341.9,10401.44,10335,10384.81,138.02093074
2019-09-07 08:00,10384.81,10424.63,10384.81,10410,112.10542174
2019-09-07 09:00,10410.01,10414.18,10380.57,10395,48.35288318
2019-09-07 10:00,10395,10405.39,10347.84,10371.29,129.82886984
2019-09-07 11:00,10374.35,10433.48,10374.35,10428,145.29235088
2019-09-07 12:00,10428,10439.48,10380,10380.01,108.49077645
2019-09-07 13:00,10380.01,10405.35,10380,10399,111.1213345
2019-09-07 14:00,10399,10445.06,10395.06,10424.71,162.54123346
2019-09-07 15:00,10424.71,10488.94,10423.5,10477.01,402.24554574
2019-09-07 16:00,10477.01,10561.76,10369,10522.88,756.27032153
2019-09-07 17:00,10522.87,10580,10487.56,10509.95,463.44481835
2019-09-07 18:00,10508.96,10539.92,10473,10485.97,217.81841582
2019-09-07 19:00,10485.96,10525,10446.2,10499.21,203.92760035
2019-09-07 20:00,10497.29,10518.48,10482.01,10518.25,181.88225378
2019-09-07 21:00,10518.24,10557.16,10476.47,10528.23,193.39563944
2019-09-07 22:00,10525.96,10534.99,10492.55,10507.52,167.15491188
2019-09-07 23:00,10506.72,10508.19,10476.23,10484.37,155.16213039
2019-09-08 00:00,10484.37,10519.99,10484.37,10514.15,100.29670109
2019-09-08 01:00,10514.15,10529.99,10501,10505.2,100.97983402
2019-09-08 02:00,10505.21,10519.88,10488,10488,89.42428309
2019-09-08 03:00,10488,10580,10483.51,10557.38,273.84446379
2019-09-08 04:00,10557.38,10595,10557.37,10570.99,207.76634873
2019-09-08 05:00,10571,10572.09,10525.1,10557.15,109.55539314
2019-09-08 06:00,10557.14,10579.38,10551.44,10579.38,75.2629339
2019-09-08 07:00,10579.38,10584.78,10542.18,10548.19,44.08709197
2019-09-08 08:00,10548.19,10549.99,10500.99,10527.78,74.2557733
2019-09-08 09:00,10527.1,10548.45,10512.2,10515.01,54.56184599
2019-09-08 10:00,10514.12,10550.96,10502,10516.53,79.67041256
2019-09-08 11:00,10516.52,10517.01,10231.13,10414.6,1156.22878269
2019-09-08 12:00,10414.56,10433.8,10388.09,10400,199.25994131
2019-09-08 13:00,10398.57,10426.83,10375,10381.41,147.1128722
2019-09-08 14:00,10381.41,10433.31,10376.02,10421.07,168.01403323
2019-09-08 15:00,10421.55,10422.01,10390.82,10408.47,215.40086954
2019-09-08 16:00,10408.47,10446.63,10357.13,10418.97,370.36044647
2019-09-08 17:00,10418.96,10418.96,10368.53,10383.37,155.61702428
2019-09-08 18:00,10383.36,10400,10330.93,10346.52,188.96749671
2019-09-08 19:00,10346.07,10373.84,10330.51,10350.1,389.3301851
2019-09-08 20:00,10350.09,10381.92,10341.48,10371.81,226.41351476
2019-09-08 21:00,10370.55,10422,10340.32,10421.95,155.03978862
2019-09-08 22:00,10421.01,10430,10398,10398.01,164.3616314
2019-09-08 23:00,10398,10422.7,10381.6,10398.97,169.7541838
2019-09-09 00:00,10401.13,10418,10387.56,10403.88,177.80017312
2019-09-09 01:00,10400.73,10412.42,10385.01,10398.92,227.07010868
2019-09-09 02:00,10398.91,10400,10308,10316.05,388.85362799
2019-09-09 03:00,10316.04,10343.84,10266.22,10309.01,496.51582323
2019-09-09 04:00,10309.01,10338.22,10251.38,10325.18,330.91019331
2019-09-09 05:00,10325.17,10326,10294.76,10310.24,107.48204015
2019-09-09 06:00,10307.91,10307.92,10231.4,10259.26,185.82799834
2019-09-09 07:00,10257.07,10275,10079.26,10143.01,1012.0404961
2019-09-09 08:00,10142.74,10154.39,10059.99,10142.16,505.4853506
2019-09-09 09:00,10142.15,10278.96,10132.45,10243.33,447.59877923
2019-09-09 10:00,10243.33,10260.33,10190.85,10253.45,197.06110114
2019-09-09 11:00,10253.46,10541.75,10224.95,10430,1385.16596238
2019-09-09 12:00,10430,10430.01,10354.67,10369.02,271.15421746
2019-09-09 13:00,10368.66,10390.87,10324.11,10334.01,377.82598838
2019-09-09 14:00,10334.01,10368.78,10306.87,10344.23,280.41712679
2019-09-09 15:00,10344.99,10375.47,10312.26,10325.01,361.45571544
2019-09-09 16:00,10325.01,10341.92,10167.01,10255.11,743.86522692
2019-09-09 17:00,10254.12,10299.97,10230.72,10270,346.06443978
2019-09-09 18:00,10270.01,10282,10244.99,10249.96,225.06354712
2019-09-09 19:00,10249.96,10323.04,10235.53,10313.15,422.20015982
2019-09-09 20:00,10313.14,10329,10217.59,10237.33,515.16247358
2019-09-09 21:00,10237.32,10291,10220.01,10286.31,201.83711127
2019-09-09 22:00,10286.51,10373.97,10286,10332,268.19891101
2019-09-09 23:00,10331.99,10370,10310,10310,270.0161466
2019-09-10 00:00,10310.01,10373.58,10305.49,10343.81,202.90349451
2019-09-10 01:00,10344.2,10389.26,10333.05,10337,297.78450564
2019-09-10 02:00,10334.74,10358.55,10282.01,10290.01,276.48669103
2019-09-10 03:00,10290,10322.66,10266.05,10300.41,187.73044291
2019-09-10 04:00,10300.4,10326.86,10279.93,10300,89.41186755
2019-09-10 05:00,10300,10310,10256,10268.01,156.14678792
2019-09-10 06:00,10268.01,10273.06,10231,10267.3,184.4715995
2019-09-10 07:00,10267.3,10304.36,10244.5,10272.62,93.75303174
2019-09-10 08:00,10272.61,10282.86,10250.41,10259.21,69.25048327
2019-09-10 09:00,10259.21,10288.79,10187.91,10255.85,269.35060513
2019-09-10 10:00,10255.84,10281.62,10221.49,10237.73,114.32867459
2019-09-10 11:00,10237.72,10261.17,10218.63,10257,144.82682362
2019-09-10 12:00,10257,10274.17,10232.02,10255.97,226.49443296
2019-09-10 13:00,10255.96,10256,10222,10242.75,234.20038234
2019-09-10 14:00,10240.81,10242.41,10177.01,10208,447.99917407
2019-09-10 15:00,10208,10218.5,10151.34,10173.07,383.04370898
2019-09-10 16:00,10173.06,10227.15,10169.45,10216.91,271.33026248
2019-09-10 17:00,10216.91,10221.97,10183.16,10212.21,320.89163159
2019-09-10 18:00,10212.21,10214.61,10185,10185.01,245.43023533
2019-09-10 19:00,10185.01,10188,9916,10011.06,2241.21434049
2019-09-10 20:00,10011.06,10071.31,9980.01,10050,780.6064987
2019-09-10 21:00,10049.46,10123.94,10030,10096.19,323.72895079
2019-09-10 22:00,10096.13,10111.85,10053.69,10081.16,261.65867374
2019-09-10 23:00,10081.15,10127.76,10035.01,10093.01,275.53244484
2019-09-11 00:00,10093,10297.12,10081.01,10138,978.91254138
2019-09-11 01:00,10135.64,10149.79,10075,10075.01,246.93622838
2019-09-11 02:00,10075.01,10093.93,10049.94,10068.08,196.04537181
2019-09-11 03:00,10068.08,10110,10061.09,10081.87,149.82296701
2019-09-11 04:00,10081.86,10087.57,10040.52,10040.69,168.97440508
2019-09-11 05:00,10042.15,10056.32,9970,10011.28,339.00664528
2019-09-11 06:00,10011.14,10034.65,9851.97,9978.93,1166.0724828
2019-09-11 07:00,9977,10066.47,9976.91,10044.99,186.0723099
2019-09-11 08:00,10044.99,10057.1,9989.01,9992.08,101.57900861
2019-09-11 09:00,9992.07,10012.82,9977.88,9991.33,127.53069438
2019-09-11 10:00,9992.33,10100,9992.33,10090.47,228.09632067
2019-09-11 11:00,10090.48,10123.91,10053,10055.01,197.17906124
2019-09-11 12:00,10055.01,10087.69,10035.43,10087.69,125.23921878
2019-09-11 13:00,10087.69,10094.92,10005,10030,244.09380181
2019-09-11 14:00,10030,10055.09,9970.08,10015,569.08630091
2019-09-11 15:00,10015.01,10019,9966.02,9975.65,437.14666918
2019-09-11 16:00,9975.64,10118.99,9926.49,10043.42,708.78902533
2019-09-11 17:00,10043.37,10073.6,10035.95,10044.01,252.46650362
2019-09-11 18:00,10044.01,10117.51,10044,10060.53,596.49857608
2019-09-11 19:00,10060.54,10098.9,10040,10075.18,259.72727424
2019-09-11 20:00,10073.2,10126,10057.55,10097.33,308.27696561
2019-09-11 21:00,10096.76,10175,10085.1,10167,367.66518183
2019-09-11 22:00,10166.99,10174.98,10126.57,10143.96,215.63840038
2019-09-11 23:00,10143.96,10164.97,10103.82,10160.2,203.18408065
2019-09-12 00:00,10158.81,10199.77,10134.15,10154.65,254.12791235
2019-09-12 01:00,10154.95,10169.98,10120.07,10120.07,163.1211256
2019-09-12 02:00,10121.03,10134.12,10084.07,10110.09,165.69690088
2019-09-12 03:00,10110,10133.07,10082.63,10109.71,118.97287134
2019-09-12 04:00,10109.72,10122.15,10062.96,10076.3,158.90329458
2019-09-12 05:00,10076.3,10095.64,10063.51,10079.31,133.6527194
2019-09-12 06:00,10079.31,10080.3,10040,10061.14,177.17523721
2019-09-12 07:00,10060.75,10077.43,10053.57,10074.71,67.23189025
2019-09-12 08:00,10074.57,10148.86,10074.1,10143.14,105.98832227
2019-09-12 09:00,10143.14,10167.1,10122.22,10122.22,59.60648926
2019-09-12 10:00,10122.23,10169.99,10120.98,10149.93,96.25551057
2019-09-12 11:00,10149.86,10189.98,10137.33,10167.13,224.6312862
2019-09-12 12:00,10167.13,10235.41,10166.43,10235.41,407.68420418
2019-09-12 13:00,10235.41,10361.9,10220,10344.75,1000.75465679
2019-09-12 14:00,10344.84,10362.03,10279.98,10307.46,522.99778822
2019-09-12 15:00,10308.01,10374.99,10296.44,10332.6,537.06384986
2019-09-12 16:00,10333.12,10357,10238.27,10280.15,506.25695083
2019-09-12 17:00,10280.15,10305.53,10271.04,10300,291.92656874
2019-09-12 18:00,10300,10360,10295.16,10301.73,488.34407503
2019-09-12 19:00,10301.73,10331.98,10281,10315,259.31545637
2019-09-12 20:00,10315,10365,10310.05,10332.46,368.12447146
2019-09-12 21:00,10332.37,10418.91,10332.37,10417.42,595.44453574
2019-09-12 22:00,10417.42,10460,10400,10400.28,718.81886944
2019-09-12 23:00,10400.31,10424.36,10378,10423.72,203.15469134
2019-09-13 00:00,10423.85,10452.5,10385,10394.96,290.38498375
2019-09-13 01:00,10394.97,10398.53,10357,10357.01,178.59524935
2019-09-13 02:00,10357.01,10398.06,10357,10381.03,161.18513342
2019-09-13 03:00,10381.09,10392.66,10370.03,10390,144.25689372
2019-09-13 04:00,10388.95,10425,10355,10362.05,294.92874429
2019-09-13 05:00,10364.7,10371,10301.65,10325.04,338.41153953
2019-09-13 06:00,10325.03,10348,10308.26,10325.85,105.57174263
2019-09-13 07:00,10325.85,10325.85,10294.06,10312.63,547.06839017
2019-09-13 08:00,10312.62,10358.41,10285.59,10306.82,185.46320503
2019-09-13 09:00,10306.52,10341.27,10294.83,10330.53,80.34975052
2019-09-13 10:00,10330.53,10347.15,10289,10289,161.86646547
2019-09-13 11:00,10289.01,10324.11,10265.47,10323.54,242.4447714
2019-09-13 12:00,10323,10358.84,10305.84,10344.22,245.71464894
2019-09-13 13:00,10341.31,10354,10305.3,10325.83,178.71321964
2019-09-13 14:00,10325.49,10325.82,10289.68,10300.9,220.51967356
2019-09-13 15:00,10300.9,10342.06,10292.37,10312.01,179.04715521
2019-09-13 16:00,10312,10321.05,10298.31,10310.42,222.1319552
2019-09-13 17:00,10310.36,10315,10190.38,10235.16,777.08394171
2019-09-13 18:00,10235.16,10248.67,10200,10230.53,317.08383239
2019-09-13 19:00,10230.54,10231.01,10185.26,10214.98,222.02933444
2019-09-13 20:00,10214.98,10274.88,10157,10270.54,829.39624359
2019-09-13 21:00,10270.59,10315,10250.02,10302.97,331.76526832
2019-09-13 22:00,10301.48,10305.31,10260.67,10296.45,197.86570447
2019-09-13 23:00,10296.45,10392,10280,10365.93,457.15698651
2019-09-14 00:00,10365.94,10383.23,10321,10335.19,211.63334059
2019-09-14 01:00,10335.19,10348.64,10320.94,10331.33,121.63547139
2019-09-14 02:00,10331.33,10335,10295.13,10302.47,253.40265813
2019-09-14 03:00,10301.69,10318.7,10295.77,10302.98,116.42109961
2019-09-14 04:00,10302.98,10310.94,10284.6,10296.78,93.42647408
2019-09-14 05:00,10295.06,10327.66,10294.14,10308.45,66.87513853
2019-09-14 06:00,10305.59,10314.18,10296,10299.09,42.39068937
2019-09-14 07:00,10299.08,10340,10299.08,10330,81.37278492
2019-09-14 08:00,10328.99,10352.03,10318.13,10320.02,69.748823
2019-09-14 09:00,10320.02,10339.48,10301,10309.81,33.45548628
2019-09-14 10:00,10309.81,10323.78,10300.23,10312.28,29.93055797
2019-09-14 11:00,10312.27,10315.64,10299.13,10302.14,61.41756284
2019-09-14 12:00,10302.14,10302.14,10223.36,10272.47,440.89295686
2019-09-14 13:00,10272.47,10354.46,10272.46,10330.01,207.12496204
2019-09-14 14:00,10330.01,10374.99,10323.95,10366.19,421.29499544
2019-09-14 15:00,10366.18,10418.84,10329.51,10369.54,429.1430978
2019-09-14 16:00,10369.54,10375,10346.94,10372.59,167.31854201
2019-09-14 17:00,10372.58,10433.49,10372.58,10395.03,308.4439691
2019-09-14 18:00,10395.06,10409.9,10365.29,10405.49,196.96338852
2019-09-14 19:00,10405.5,10412.81,10375,10381.07,143.63002413
2019-09-14 20:00,10382.88,10421,10380.02,10420.35,130.54386071
2019-09-14 21:00,10420.35,10439,10335,10397.71,557.86842178
2019-09-14 22:00,10397.71,10410,10355.15,10361.31,185.73707435
2019-09-14 23:00,10361.28,10373.41,10355,10360.25,99.64407433
2019-09-15 00:00,10360.01,10380,10333.33,10342,138.0941849
2019-09-15 01:00,10341.99,10357.92,10333.1,10357.92,91.23660551
2019-09-15 02:00,10357.92,10357.92,10325,10342.01,116.327011
2019-09-15 03:00,10342,10344.01,10313.14,10324.32,122.5639768
2019-09-15 04:00,10324.31,10344,10300,10338.78,129.99228022
2019-09-15 05:00,10338.77,10344.79,10328.34,10341.01,110.58059551
2019-09-15 06:00,10341,10341.01,10320,10333.51,62.07280989
2019-09-15 07:00,10333.51,10340.7,10313.78,10328.61,93.52380991
2019-09-15 08:00,10328.6,10329.61,10304,10310.59,55.14477417
2019-09-15 09:00,10310.59,10310.59,10285,10304.96,124.76642047
2019-09-15 10:00,10304.95,10331.97,10290.28,10322.09,52.07893859
2019-09-15 11:00,10322.09,10332,10305.54,10312.29,70.8614474
2019-09-15 12:00,10312.28,10329.09,10273.01,10329.08,120.70482857
2019-09-15 13:00,10329.07,10329.08,10283,10284.15,83.39554661
2019-09-15 14:00,10284.15,10303.62,10263.39,10282.99,237.43988495
2019-09-15 15:00,10283,10317,10271.51,10313.99,150.52869318
2019-09-15 16:00,10314,10335.61,10307.99,10308.01,138.99579301
2019-09-15 17:00,10308.01,10323.03,10300,10318.85,77.2044955
2019-09-15 18:00,10318.87,10320.82,10296.02,10297.48,78.79017157
2019-09-15 19:00,10297.8,10317,10287.58,10309.4,135.51816482
2019-09-15 20:00,10309.39,10318.96,10271.7,10271.8,206.6522247
2019-09-15 21:00,10271.79,10307,10271.79,10300.13,142.75591693
2019-09-15 22:00,10300.13,10322.85,10290,10300.28,118.33633766
2019-09-15 23:00,10300.27,10310.57,10296.52,10304.46,87.70037168
2019-09-16 00:00,10303.66,10365.05,10303.66,10348.31,309.75495095
2019-09-16 01:00,10348.88,10379.98,10347.09,10366.38,268.45934182
2019-09-16 02:00,10366.38,10369.85,10351.19,10360.01,182.01778782
2019-09-16 03:00,10360.01,10368.97,10313.12,10315.79,257.50098607
2019-09-16 04:00,10315.69,10337.01,10311.22,10324.93,181.5753298
2019-09-16 05:00,10324.93,10329.93,10321.6,10325.36,84.19931887
2019-09-16 06:00,10325.37,10325.37,10290.54,10308.94,173.18368926
2019-09-16 07:00,10308.94,10310.64,10290,10309.4,102.95105603
2019-09-16 08:00,10308.58,10320.56,10301.3,10301.31,48.08822116
2019-09-16 09:00,10301.31,10318.31,10294.36,10309.16,94.06319271
2019-09-16 10:00,10309.15,10314.75,10300,10305.93,81.27194009
2019-09-16 11:00,10305.93,10309.98,10276.81,10276.81,186.88750238
2019-09-16 12:00,10276.82,10276.82,10095,10145,1742.79190725
2019-09-16 13:00,10145.01,10172.77,10124.35,10142.55,440.78036683
2019-09-16 14:00,10142.54,10157.98,10113,10130,310.20054688
2019-09-16 15:00,10130,10153.35,10113.78,10115.92,295.20535183
2019-09-16 16:00,10112.84,10157.76,10068.42,10146,556.47366527
2019-09-16 17:00,10146,10153.89,10132.5,10140.04,175.08676628
2019-09-16 18:00,10140.04,10147.99,10111.64,10126.72,202.20004207
2019-09-16 19:00,10126.72,10136.85,10120.62,10120.62,162.34988333
2019-09-16 20:00,10120.62,10214.91,10120,10213.99,633.45407122
2019-09-16 21:00,10213.99,10355.03,10213.98,10302.47,827.50010649
2019-09-16 22:00,10301.98,10325,10291.06,10300,172.68190932
2019-09-16 23:00,10299.99,10300.85,10239,10262.54,297.04921467
2019-09-17 00:00,10262.54,10273.09,10182.79,10225,649.72726181
2019-09-17 01:00,10224.99,10253.42,10206.05,10228.53,121.10403736
2019-09-17 02:00,10228.52,10242.7,10222.68,10238,119.4486202
2019-09-17 03:00,10238.01,10247.46,10222.68,10247.43,97.40089503
2019-09-17 04:00,10247.42,10249.99,10209.36,10209.36,139.28493581
2019-09-17 05:00,10209.37,10226.06,10172.49,10211.12,207.12915507
2019-09-17 06:00,10211.12,10212.93,10195.22,10200.99,147.98286734
2019-09-17 07:00,10200.98,10224.72,10200.98,10213.36,59.66459012
2019-09-17 08:00,10212.43,10215.48,10164.67,10171.06,177.64574492
2019-09-17 09:00,10171.05,10171.71,10135.44,10151.66,205.97779256
2019-09-17 10:00,10151.67,10176.72,10151.66,10173.01,111.28586297
2019-09-17 11:00,10173,10173.01,10160,10164,78.80509069
2019-09-17 12:00,10164.01,10232.93,10149.39,10215.25,361.27696071
2019-09-17 13:00,10215.25,10242.86,10172.23,10180.56,342.94398519
2019-09-17 14:00,10180.2,10219,10169.52,10216.09,258.32611709
2019-09-17 15:00,10216.1,10230.62,10201.66,10205.68,236.74192293
2019-09-17 16:00,10204.83,10263.96,10204.65,10256.11,497.5324532
2019-09-17 17:00,10256.46,10264.11,10235,10249.79,302.40004463
2019-09-17 18:00,10249.79,10259.97,10218.85,10228.84,235.56879033
2019-09-17 19:00,10228.83,10259.99,10221.02,10257.69,273.41248204
2019-09-17 20:00,10257.02,10276.18,10237.22,10245.11,306.35432669
2019-09-17 21:00,10245.12,10261.87,10191.51,10216.01,305.45220984
2019-09-17 22:00,10216,10238.45,10206.5,10229.36,161.01451291
2019-09-17 23:00,10229.04,10232.05,10167.14,10185.39,319.6015638
2019-09-18 00:00,10185.42,10213.61,10185.12,10213.61,147.12932825
2019-09-18 01:00,10213.61,10258,10212,10248.48,194.92441754
2019-09-18 02:00,10248.48,10258,10221.48,10230.5,154.36192532
2019-09-18 03:00,10230.49,10230.5,10202.13,10213.69,141.67441078
2019-09-18 04:00,10213.69,10229.21,10210,10227.75,141.91694034
2019-09-18 05:00,10227.75,10234.71,10202.19,10204.89,240.75395045
2019-09-18 06:00,10204.89,10222.23,10204.89,10205.73,129.37256476
2019-09-18 07:00,10205.43,10225.43,10190.26,10204.67,114.48980678
2019-09-18 08:00,10204.66,10205.61,10150.75,10170.97,241.91296097
2019-09-18 09:00,10170.97,10189.74,10161.89,10176.37,99.50562002
2019-09-18 10:00,10176.37,10194.76,10176.37,10180.13,93.23498096
2019-09-18 11:00,10180.13,10180.13,10151.29,10161.3,168.27816003
2019-09-18 12:00,10161.29,10224.12,10074.08,10200.66,664.09038995
2019-09-18 13:00,10201.4,10213.42,10185,10190,253.82905761
2019-09-18 14:00,10190,10198.06,10172.31,10177.69,446.19766229
2019-09-18 15:00,10177.68,10178.1,10161,10175.01,260.07762212
2019-09-18 16:00,10175.01,10203.69,10132.33,10191.59,394.79368045
2019-09-18 17:00,10191.64,10194.56,10181.21,10182.84,232.36394806
2019-09-18 18:00,10182.85,10207.29,10165.01,10177.6,301.23542845
2019-09-18 19:00,10177.6,10190.95,10167.36,10173.87,208.61948212
2019-09-18 20:00,10173.87,10205,10131.82,10196.76,272.22341259
2019-09-18 21:00,10196.77,10205,10184.41,10193.26,244.1842245
2019-09-18 22:00,10193.26,10209.06,10162.01,10165.62,286.65611821
